HRHHID,OCCURNUM,YYYYMM,PEEDUCA,PEMARITL,PESEX,PRTAGE,PRTFAGE,PERACE,GTCMSA,GESTCEN,PTERNWA,PRVEL,PES3,PES4,PES5,PES6,PES7,PWSSWGT,PWORWGT
196302097446,1,199411,39,6,1,76,0,4,49,93,21474836.47,1,2,2,-9,6,1,1588.7818,0.0000
395262370094,1,199411,33,2,1,54,0,1,49,93,21474836.47,3,-1,-1,-1,4,1,2425.9927,0.0000
052639294307,1,199411,35,1,1,33,0,1,49,93,21474836.47,3,-1,-1,-1,4,2,2711.2604,0.0000
052639294307,2,199411,33,1,2,27,0,1,49,93,21474836.47,3,-1,-1,-1,4,1,2603.2093,0.0000
052639294307,3,199411,-1,-1,1,3,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2655.1950,0.0000
052639294307,4,199411,-1,-1,2,0,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,3770.4219,0.0000
246053329790,1,199411,32,1,1,35,0,1,49,93,21474836.47,3,-1,-1,-1,6,1,2442.8115,0.0000
246053329790,2,199411,32,1,2,33,0,1,49,93,21474836.47,3,-1,-1,-1,6,2,2604.7694,0.0000
246053329790,3,199411,-1,-1,1,10,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2538.5474,0.0000
246053329790,4,199411,-1,-1,2,8,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2630.6121,0.0000
246053329790,5,199411,-1,-1,1,4,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2905.6830,0.0000
769239203405,1,199411,39,6,1,19,0,1,49,93,21474836.47,1,2,2,-9,6,2,3234.1263,0.0000
769239203405,2,199411,33,1,1,48,0,1,49,93,21474836.47,3,-1,-1,-1,6,1,2464.2703,0.0000
769239203405,3,199411,33,1,2,47,0,1,49,93,21474836.47,3,-1,-1,-1,6,2,2448.7702,0.0000
769239203405,4,199411,37,6,1,18,0,1,49,93,21474836.47,1,2,2,-9,6,2,2760.3229,0.0000
769239203405,5,199411,-1,-1,1,12,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2592.8889,0.0000
769239203405,6,199411,-1,-1,2,8,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2630.6121,0.0000
003962775342,1,199411,33,6,2,24,0,1,49,93,21474836.47,3,-1,-1,-1,4,1,2403.0179,0.0000
003962775342,2,199411,32,6,1,27,0,1,49,93,21474836.47,3,-1,-1,-1,4,2,3221.0577,0.0000
003962775342,3,199411,39,6,1,21,0,1,49,93,21474836.47,3,-1,-1,-1,4,2,2999.9047,0.0000
240773260359,1,199411,33,1,2,39,0,1,49,93,21474836.47,3,-1,-1,-1,4,1,2368.2896,0.0000
240773260359,2,199411,33,2,1,36,0,1,49,93,21474836.47,3,-1,-1,-1,4,2,2442.8115,0.0000
240773260359,3,199411,33,2,1,33,0,1,49,93,21474836.47,3,-1,-1,-1,4,2,2711.2604,0.0000
240773260359,4,199411,32,1,1,41,0,1,49,93,21474836.47,3,-1,-1,-1,4,2,2784.8836,0.0000
240773260359,5,199411,36,5,2,54,0,1,49,93,21474836.47,3,-1,-1,-1,-9,-9,2349.5771,0.0000
240773260359,6,199411,-1,-1,1,9,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2996.8986,0.0000
240773260359,7,199411,-1,-1,2,2,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2721.3545,0.0000
462325370097,1,199411,32,6,2,68,0,1,49,93,21474836.47,1,2,2,-9,6,1,2291.8317,0.0000
462325370097,2,199411,40,6,2,51,0,1,49,93,21474836.47,3,-1,-1,-1,6,2,2349.5771,0.0000
396308047755,1,199411,35,1,1,51,0,1,49,93,21474836.47,3,-1,-1,-1,3,2,2425.9927,0.0000
396308047755,2,199411,33,1,2,39,0,1,49,93,21474836.47,3,-1,-1,-1,3,1,2368.2896,0.0000
396308047755,3,199411,31,3,2,81,0,1,49,93,21474836.47,3,-1,-1,-1,3,2,2173.4656,0.0000
396308047755,4,199411,31,6,2,57,0,1,49,93,21474836.47,3,-1,-1,-1,3,2,2321.5369,0.0000
396308047755,5,199411,-1,-1,2,7,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2787.9781,0.0000
739780305546,1,199411,39,1,1,54,0,2,49,93,21474836.47,1,1,-9,5,5,1,2162.5796,0.0000
739780305546,2,199411,40,1,2,45,0,2,49,93,21474836.47,1,2,1,-9,6,1,2367.2894,0.0000
739780305546,3,199411,-1,-1,1,14,0,2,49,93,21474836.47,3,-1,-1,-1,-1,-1,2974.2407,0.0000
307560854973,1,199411,39,1,2,76,0,2,49,93,21474836.47,3,-1,-1,-1,6,1,1727.9639,0.0000
307560854973,2,199411,34,1,1,62,0,2,49,93,21474836.47,1,1,-9,1,6,2,1702.6903,0.0000
003935786457,1,199411,41,6,2,36,0,2,49,93,21474836.47,1,2,1,-9,3,1,1934.9393,0.0000
003935786457,2,199411,35,6,1,16,0,2,49,93,21474836.47,3,-1,-1,-1,-1,-1,2667.6706,0.0000
003935786457,3,199411,-1,-1,2,13,0,2,49,93,21474836.47,3,-1,-1,-1,-1,-1,2249.5753,0.0000
003935786457,4,199411,-1,-1,1,2,0,2,49,93,21474836.47,3,-1,-1,-1,-1,-1,2635.1360,0.0000
787919403509,1,199411,34,1,1,65,0,4,49,93,21474836.47,3,-1,-1,-1,6,1,1588.7818,0.0000
787919403509,2,199411,39,1,2,68,0,4,49,93,21474836.47,3,-1,-1,-1,6,1,1450.0232,0.0000
541708939970,1,199411,40,6,1,23,0,1,49,93,21474836.47,3,-1,-1,-1,3,1,2305.9135,0.0000
541708939970,2,199411,40,6,2,23,0,4,49,93,21474836.47,3,-1,-1,-1,3,2,1638.6178,0.0000
799305047891,1,199411,43,6,2,27,0,1,49,93,21474836.47,1,1,-9,4,4,1,2163.7897,0.0000
018434496107,1,199411,39,6,2,47,0,2,49,93,21474836.47,1,1,-9,3,-3,1,2367.2894,0.0000
864013149740,1,199411,41,4,1,34,0,2,49,93,21474836.47,1,2,2,-9,2,1,3216.2410,0.0000
864013149740,2,199411,-1,-1,1,10,0,2,49,93,21474836.47,3,-1,-1,-1,-1,-1,2248.0778,0.0000
744419803601,1,199411,40,6,2,31,0,1,49,93,21474836.47,1,2,2,-9,2,1,2067.5308,0.0000
744419803601,2,199411,39,6,1,38,0,1,49,93,21474836.47,1,2,2,-9,2,2,1816.0960,0.0000
744419803601,3,199411,39,3,2,79,0,1,49,93,21474836.47,1,2,2,-9,6,2,1750.6421,0.0000
681404931470,1,199411,39,6,2,20,0,1,49,93,21474836.47,1,2,2,-9,4,1,1997.3928,0.0000
681404931470,2,199411,-1,-1,2,5,0,5,49,93,21474836.47,3,-1,-1,-1,-1,-1,1269.1282,0.0000
681404931470,3,199411,39,6,2,25,0,1,49,93,21474836.47,1,2,2,-9,4,2,2338.4555,0.0000
681404931470,4,199411,-1,-1,1,6,0,4,49,93,21474836.47,3,-1,-1,-1,-1,-1,1162.7384,0.0000
835208932980,1,199411,31,3,2,48,0,1,49,93,21474836.47,3,-1,-1,-1,4,1,1943.7051,0.0000
299308038825,1,199411,37,6,1,15,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2050.0010,0.0000
299308038825,2,199411,36,1,2,41,0,1,49,93,21474836.47,1,2,2,-9,6,2,1912.7694,0.0000
299308038825,3,199411,39,1,1,42,0,1,49,93,21474836.47,1,2,2,-9,6,2,2070.4079,0.0000
299308038825,4,199411,38,6,2,17,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2006.6614,0.0000
839880205239,1,199411,43,6,2,27,0,1,49,93,21474836.47,1,2,2,-9,3,2,2163.7897,0.0000
839880205239,2,199411,43,6,1,29,0,1,49,93,21474836.47,1,2,2,-9,2,2,2475.9042,0.0000
839880205239,3,199411,43,6,1,29,0,1,49,93,21474836.47,1,2,2,-9,2,1,2475.9042,0.0000
308290853982,1,199411,39,6,1,38,0,1,49,93,21474836.47,3,-1,-1,-1,1,1,2442.8115,0.0000
308290853982,2,199411,39,6,2,26,0,1,49,93,21474836.47,3,-1,-1,-1,1,2,2813.3436,0.0000
308290853982,3,199411,-1,-1,2,2,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2721.3545,0.0000
038234192908,1,199411,38,6,1,35,0,1,49,93,21474836.47,3,-1,-1,-1,3,2,2442.8115,0.0000
038234192908,2,199411,39,6,1,39,0,1,49,93,21474836.47,3,-1,-1,-1,3,1,2442.8115,0.0000
822033919840,1,199411,37,6,2,19,0,3,49,93,21474836.47,1,2,1,-9,5,1,1638.6178,0.0000
822033919840,2,199411,-1,-1,2,13,0,3,49,93,21474836.47,3,-1,-1,-1,-1,-1,1348.3232,0.0000
822033919840,3,199411,33,5,2,39,0,3,49,93,21474836.47,1,2,2,-9,5,1,1638.6178,0.0000
822033919840,4,199411,-1,-1,2,3,0,3,49,93,21474836.47,3,-1,-1,-1,-1,-1,1269.1282,0.0000
822033919840,5,199411,-1,-1,2,0,0,3,49,93,21474836.47,3,-1,-1,-1,-1,-1,1269.1282,0.0000
822033919840,6,199411,-1,-1,2,0,0,3,49,93,21474836.47,3,-1,-1,-1,-1,-1,1269.1282,0.0000
822033919840,7,199411,-1,-1,1,10,0,3,49,93,21474836.47,3,-1,-1,-1,-1,-1,1162.7384,0.0000
824199803203,1,199411,33,1,1,56,0,2,49,93,21474836.47,1,2,2,-9,4,1,2102.3770,0.0000
824199803203,2,199411,39,1,2,54,0,1,49,93,21474836.47,1,2,2,-9,4,2,1892.4930,0.0000
824199803203,3,199411,37,6,1,17,0,2,49,93,21474836.47,3,-1,-1,-1,-1,-1,2667.6706,0.0000
824199803203,4,199411,35,6,2,15,0,2,49,93,21474836.47,3,-1,-1,-1,-1,-1,1494.0535,0.0000
824199803203,5,199411,-1,-1,2,10,0,2,49,93,21474836.47,3,-1,-1,-1,-1,-1,2949.9433,0.0000
289402933180,1,199411,33,1,1,45,0,1,49,93,21474836.47,3,-1,-1,-1,5,1,2464.2703,0.0000
289402933180,2,199411,33,1,2,48,0,1,49,93,21474836.47,3,-1,-1,-1,5,2,2448.7702,0.0000
289402933180,3,199411,39,6,2,20,0,1,49,93,21474836.47,3,-1,-1,-1,5,2,2403.0179,0.0000
289402933180,4,199411,36,6,2,17,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,3364.0378,0.0000
289402933180,5,199411,37,6,1,18,0,1,49,93,21474836.47,3,-1,-1,-1,5,2,2760.3229,0.0000
289402933180,6,199411,-1,-1,1,12,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2592.8889,0.0000
289402933180,7,199411,-1,-1,1,10,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2538.5474,0.0000
289402933180,8,199411,-1,-1,2,8,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2630.6121,0.0000
308000918997,1,199411,39,4,2,69,0,1,49,93,21474836.47,1,1,-9,2,6,1,1845.9819,0.0000
010988970309,1,199411,40,4,1,35,0,1,49,93,21474836.47,1,2,2,-9,3,1,1816.0960,0.0000
170890380099,1,199411,40,4,2,54,0,1,49,93,21474836.47,1,1,-9,2,5,1,1892.4930,0.0000
196302098446,1,199411,33,6,1,30,0,1,49,93,21474836.47,3,-1,-1,-1,2,1,2711.2604,0.0000
196302098446,2,199411,33,5,2,40,0,1,49,93,21474836.47,3,-1,-1,-1,2,2,2409.7963,0.0000
196302098446,3,199411,-1,-1,2,5,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2929.8015,0.0000
196302098446,4,199411,-1,-1,1,3,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2655.1950,0.0000
439820106496,1,199411,32,5,2,45,0,1,49,93,21474836.47,3,-1,-1,-1,3,1,2448.7702,0.0000
439820106496,2,199411,33,6,1,29,0,1,49,93,21474836.47,3,-1,-1,-1,3,1,3221.0577,0.0000
439820106496,3,199411,32,6,2,25,0,1,49,93,21474836.47,3,-1,-1,-1,3,2,2813.3436,0.0000
439820106496,4,199411,33,6,2,19,0,1,49,93,21474836.47,3,-1,-1,-1,3,2,4015.1629,0.0000
439820106496,5,199411,-1,-1,1,8,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2514.7437,0.0000
439820106496,6,199411,-1,-1,2,3,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2688.9673,0.0000
308460269941,1,199411,31,6,2,52,0,1,49,93,21474836.47,3,-1,-1,-1,3,1,2349.5771,0.0000
308460269941,2,199411,39,6,1,33,0,1,49,93,21474836.47,3,-1,-1,-1,1,2,2711.2604,0.0000
246053329890,1,199411,39,1,1,30,0,1,49,93,21474836.47,1,2,-2,-9,2,1,2015.6722,0.0000
246053329890,2,199411,40,1,2,24,0,1,49,93,21474836.47,1,2,2,-9,2,2,1997.3928,0.0000
246053329890,3,199411,-1,-1,1,2,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2303.0124,0.0000
869239203405,1,199411,39,1,2,48,0,1,49,93,21474836.47,3,-1,-1,-1,4,2,1943.7051,0.0000
869239203405,2,199411,37,1,1,56,0,1,49,93,21474836.47,3,-1,-1,-1,4,2,1917.8864,0.0000
869239203405,3,199411,39,6,2,17,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2006.6614,0.0000
869239203405,4,199411,35,6,1,15,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2050.0010,0.0000
423906935280,1,199411,36,1,1,77,0,1,49,93,21474836.47,1,1,-9,1,6,1,1956.6449,0.0000
423906935280,2,199411,37,1,2,76,0,1,49,93,21474836.47,1,1,-9,1,6,2,1750.6421,0.0000
462325380097,1,199411,44,1,2,36,0,1,49,93,21474836.47,1,1,-9,2,4,1,1879.8242,0.0000
462325380097,2,199411,44,1,1,36,0,1,49,93,21474836.47,1,1,-9,3,4,2,1816.0960,0.0000
462325380097,3,199411,-1,-1,2,2,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1667.9878,0.0000
023236597408,1,199411,45,6,2,35,0,1,49,93,21474836.47,1,1,-9,4,6,1,1879.8242,0.0000
826549303702,1,199411,43,5,1,43,0,1,49,93,21474836.47,1,1,-9,2,6,1,2070.4079,0.0000
308560854973,1,199411,37,4,2,65,0,1,49,93,21474836.47,1,1,-9,3,6,1,1897.3817,0.0000
003935886457,1,199411,39,3,2,82,0,1,49,93,21474836.47,1,1,-9,2,6,1,1750.6421,0.0000
550884730369,1,199411,31,3,2,88,0,1,49,93,21474836.47,3,-1,-1,-1,6,1,2173.4656,0.0000
535476380098,1,199411,36,3,2,63,0,4,49,93,21474836.47,1,2,1,-9,4,1,1450.0232,0.0000
799305048891,1,199411,41,6,1,63,0,4,49,93,21474836.47,1,2,2,-9,5,1,1588.7818,0.0000
839850701949,1,199411,40,4,2,79,0,1,49,93,21474836.47,1,2,2,-9,-3,1,1750.6421,0.0000
308990514987,1,199411,40,6,1,64,0,1,49,93,21474836.47,1,1,-9,1,4,1,2389.9860,0.0000
844419803601,1,199411,43,1,2,40,0,1,49,93,21474836.47,1,1,-9,1,6,1,1912.7694,0.0000
844419803601,2,199411,45,1,1,45,0,1,49,93,21474836.47,1,1,-9,4,6,2,1832.0493,0.0000
844419803601,3,199411,-1,-1,1,7,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1913.3054,0.0000
844419803601,4,199411,-1,-1,2,3,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1648.1370,0.0000
681404931480,1,199411,43,1,2,47,0,1,49,93,21474836.47,1,1,-9,1,4,1,1943.7051,0.0000
681404931480,2,199411,43,1,1,43,0,1,49,93,21474836.47,1,1,-9,2,4,2,2070.4079,0.0000
681404931480,3,199411,-1,-1,2,3,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1648.1370,0.0000
494306088411,1,199411,43,1,2,67,0,1,49,93,21474836.47,1,1,-9,1,6,1,1897.3817,0.0000
494306088411,2,199411,43,1,1,68,0,1,49,93,21474836.47,1,1,-9,1,6,2,1878.8240,0.0000
439860401184,1,199411,33,5,1,68,0,1,49,93,21474836.47,1,1,-9,5,6,1,1878.8240,0.0000
839980205239,1,199411,40,3,2,76,0,1,49,93,21474836.47,1,1,-9,1,6,1,1750.6421,0.0000
839980205239,2,199411,40,3,1,82,0,1,49,93,21474836.47,1,1,-9,1,6,2,1956.6449,0.0000
309290853982,1,199411,45,1,1,77,0,1,49,93,21474836.47,1,1,-9,5,6,1,1956.6449,0.0000
309290853982,2,199411,43,1,2,74,0,1,49,93,21474836.47,1,1,-9,5,6,1,1916.5786,0.0000
309290853982,3,199411,40,4,2,44,0,1,49,93,21474836.47,1,2,2,-9,6,1,1912.7694,0.0000
003922989358,1,199411,44,1,1,70,0,1,49,93,21474836.47,1,1,-9,1,6,1,1941.1872,0.0000
003922989358,2,199411,44,1,2,64,0,1,49,93,21474836.47,1,2,1,-9,6,2,2414.2226,0.0000
003922989358,3,199411,43,6,1,32,0,1,49,93,21474836.47,1,1,-9,4,6,2,2015.6722,0.0000
250893820399,1,199411,38,3,1,90,1,1,49,93,21474836.47,1,2,1,-9,6,1,1956.6449,0.0000
924199803203,1,199411,36,1,1,70,0,1,49,93,21474836.47,1,1,-9,3,5,1,1933.9234,0.0000
924199803203,2,199411,33,1,2,68,0,1,49,93,21474836.47,1,1,-9,3,6,1,1839.0743,0.0000
289402933190,1,199411,40,1,1,45,0,1,49,93,21474836.47,1,1,-9,5,6,1,1825.1939,0.0000
289402933190,2,199411,43,1,2,45,0,1,49,93,21474836.47,1,1,-9,5,6,2,1936.4319,0.0000
491302089239,1,199411,43,1,2,42,0,1,49,93,21474836.47,1,1,-9,3,4,1,1905.6119,0.0000
491302089239,2,199411,39,1,1,50,0,1,49,93,21474836.47,1,1,-9,1,4,2,1946.1265,0.0000
491302089239,3,199411,-1,-1,2,12,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1971.1751,0.0000
491302089239,4,199411,-1,-1,1,10,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1804.9732,0.0000
239920409381,1,199411,39,3,1,88,0,1,49,93,21474836.47,1,1,-9,2,3,1,1949.3232,0.0000
239920409381,2,199411,40,4,2,52,0,1,49,93,21474836.47,1,1,-9,4,3,1,1885.4114,0.0000
239920409381,3,199411,40,6,2,26,0,1,49,93,21474836.47,1,2,2,-9,3,1,2329.7051,0.0000
012830798009,1,199411,39,1,1,72,0,1,49,93,21474836.47,1,1,-9,1,6,1,1941.1872,0.0000
012830798009,2,199411,39,1,2,66,0,1,49,93,21474836.47,1,1,-9,1,6,2,1897.3817,0.0000
288013079900,1,199411,40,4,2,43,0,1,49,93,21474836.47,1,1,-9,2,5,1,2409.7963,0.0000
288013079900,2,199411,-1,-1,1,9,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,2996.8986,0.0000
980709203801,1,199411,39,3,2,75,0,4,49,93,21474836.47,1,2,1,-9,4,1,1450.0232,0.0000
980709203801,2,199411,43,6,1,23,0,4,49,93,21474836.47,1,-2,2,-9,4,2,1514.6024,0.0000
820008931790,1,199411,40,1,1,37,0,2,49,93,21474836.47,1,2,2,-9,2,1,2360.0025,0.0000
820008931790,2,199411,43,1,2,35,0,2,49,93,21474836.47,1,2,1,-9,2,2,1934.9393,0.0000
820008931790,3,199411,-1,-1,1,0,0,5,49,93,21474836.47,3,-1,-1,-1,-1,-1,1301.7566,0.0000
010998970309,1,199411,43,1,2,32,0,1,49,93,21474836.47,1,1,-9,5,3,1,2067.5308,0.0000
010998970309,2,199411,39,1,1,35,0,1,49,93,21474836.47,1,2,2,-9,3,2,1816.0960,0.0000
010998970309,3,199411,-1,-1,2,13,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1978.5788,0.0000
170890390099,1,199411,40,1,1,36,0,1,49,93,21474836.47,1,2,1,-9,5,2,1816.0960,0.0000
170890390099,2,199411,41,1,2,38,0,1,49,93,21474836.47,1,2,1,-9,5,1,1879.8242,0.0000
170890390099,3,199411,-1,-1,2,5,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1795.7498,0.0000
170890390099,4,199411,-1,-1,2,1,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1923.5338,0.0000
008937099109,1,199411,40,6,2,30,0,1,49,93,21474836.47,1,2,1,-9,4,2,2067.5308,0.0000
008937099109,2,199411,43,6,2,27,0,1,49,93,21474836.47,1,1,-9,5,4,1,2163.7897,0.0000
899003109970,1,199411,40,1,1,77,0,1,49,93,21474836.47,1,1,-9,1,6,1,1956.6449,0.0000
899003109970,2,199411,36,1,2,76,0,1,49,93,21474836.47,1,1,-9,1,6,2,1750.6421,0.0000
439920106496,1,199411,44,2,1,49,0,4,49,93,21474836.47,3,-1,-1,-1,6,1,1588.7818,0.0000
309460269941,1,199411,39,3,2,82,0,1,49,93,21474836.47,1,1,-9,5,6,1,1750.6421,0.0000
003914926964,1,199411,36,1,1,67,0,1,49,93,21474836.47,1,2,2,-9,6,2,2231.3160,0.0000
003914926964,2,199411,39,1,2,66,0,1,49,93,21474836.47,1,1,-9,1,6,1,1897.3817,0.0000
460299410369,1,199411,44,6,2,38,0,1,49,93,21474836.47,1,1,-9,5,3,1,1879.8242,0.0000
423906935290,1,199411,43,1,1,56,0,4,49,93,21474836.47,1,1,-9,4,6,1,1588.7818,0.0000
423906935290,2,199411,40,1,2,47,0,4,49,93,21474836.47,1,1,-9,1,6,2,1450.0232,0.0000
423906935290,3,199411,39,6,1,18,0,4,49,93,21474836.47,1,2,2,-9,6,1,1514.6024,0.0000
639940903522,1,199411,42,1,1,67,0,1,49,93,21474836.47,1,1,-9,2,6,1,2231.3160,0.0000
639940903522,2,199411,39,1,2,67,0,1,49,93,21474836.47,1,1,-9,2,6,2,1897.3817,0.0000
309520432969,1,199411,43,1,2,54,0,1,49,93,21474836.47,1,1,-9,1,6,1,1892.4930,0.0000
309520432969,2,199411,43,1,1,56,0,1,49,93,21474836.47,1,1,-9,1,6,2,1917.8864,0.0000
372023459960,1,199411,44,1,1,52,0,1,49,93,21474836.47,1,1,-9,4,6,1,1953.4362,0.0000
372023459960,2,199411,43,1,2,53,0,1,49,93,21474836.47,1,1,-9,5,6,2,1892.4930,0.0000
372023459960,3,199411,42,6,1,24,0,1,49,93,21474836.47,1,1,-9,1,6,2,2305.9135,0.0000
372023459960,4,199411,40,6,2,21,0,1,49,93,21474836.47,1,2,2,-9,6,2,1997.3928,0.0000
926549303702,1,199411,46,1,1,54,0,1,49,93,21474836.47,1,2,2,-9,-2,1,1953.4362,0.0000
926549303702,2,199411,43,1,2,47,0,4,49,93,21474836.47,1,2,2,-9,-2,2,1450.0232,0.0000
926549303702,3,199411,43,6,2,22,0,4,49,93,21474836.47,1,2,2,-9,-2,2,1638.6178,0.0000
734602932590,1,199411,43,1,2,68,0,2,49,93,21474836.47,1,1,-9,1,6,1,1727.9639,0.0000
734602932590,2,199411,39,1,1,70,0,2,49,93,21474836.47,1,1,-9,1,6,2,1668.5791,0.0000
695307039224,1,199411,44,1,2,53,0,1,49,93,21474836.47,1,1,-9,2,6,1,1892.4930,0.0000
695307039224,2,199411,46,1,1,56,0,1,49,93,21474836.47,1,1,-9,2,6,2,1917.8864,0.0000
550894730369,1,199411,43,1,2,52,0,1,49,93,21474836.47,1,1,-9,2,6,1,1892.4930,0.0000
550894730369,2,199411,43,1,1,50,0,1,49,93,21474836.47,1,2,-2,-9,6,2,1953.4362,0.0000
535476390098,1,199411,44,4,2,48,0,1,49,93,21474836.47,1,1,-9,5,6,2,1943.7051,0.0000
535476390098,2,199411,43,6,2,22,0,1,49,93,21474836.47,1,1,-9,1,6,1,1997.3928,0.0000
054733698509,1,199411,44,6,1,48,0,1,49,93,21474836.47,1,1,-9,2,6,1,1832.0493,0.0000
487053569930,1,199411,39,4,1,57,0,1,49,93,21474836.47,1,2,1,-9,6,1,1917.8864,0.0000
487053569930,2,199411,-1,-1,2,11,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1594.9928,0.0000
487053569930,3,199411,-1,-1,1,13,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1850.5370,0.0000
487053569930,4,199411,39,2,2,28,0,1,49,93,21474836.47,1,1,-9,1,2,2,2163.7897,0.0000
487053569930,5,199411,39,5,2,50,0,1,49,93,21474836.47,1,-2,1,-9,2,2,1892.4930,0.0000
309990514987,1,199411,43,1,1,34,0,1,49,93,21474836.47,1,1,-9,1,4,1,2015.6722,0.0000
309990514987,2,199411,40,1,2,42,0,1,49,93,21474836.47,3,-1,-1,-1,4,2,1912.7694,0.0000
309990514987,3,199411,42,6,2,23,0,1,49,93,21474836.47,3,-1,-1,-1,4,2,1997.3928,0.0000
003979959418,1,199411,44,4,2,50,0,1,49,93,21474836.47,1,1,-9,4,4,1,1892.4930,0.0000
910594870399,1,199411,43,6,1,27,0,1,49,93,21474836.47,2,-9,-9,-9,-9,-9,2475.9042,0.0000
910594870399,2,199411,43,6,1,25,0,1,49,93,21474836.47,2,-9,-9,-9,-9,-9,2337.9913,0.0000
179489390095,1,199411,39,1,1,74,0,1,49,93,21474836.47,3,-1,-1,-1,6,1,1941.1872,0.0000
179489390095,2,199411,39,1,2,73,0,1,49,93,21474836.47,3,-1,-1,-1,6,2,1916.5786,0.0000
494306089411,1,199411,40,6,2,35,0,1,49,93,21474836.47,1,1,-9,1,5,1,1879.8242,0.0000
494306089411,2,199411,43,6,2,39,0,1,49,93,21474836.47,3,-1,-1,-1,5,2,1879.8242,0.0000
439960401184,1,199411,43,6,2,31,0,1,49,93,21474836.47,1,1,-9,4,4,1,2067.5308,0.0000
003941964814,1,199411,45,1,2,37,0,1,49,93,21474836.47,3,-1,-1,-1,2,2,1879.8242,0.0000
003941964814,2,199411,45,1,1,38,0,1,49,93,21474836.47,3,-1,-1,-1,2,1,1816.0960,0.0000
003941964814,3,199411,-1,-1,2,2,0,1,49,93,21474836.47,3,-1,-1,-1,-1,-1,1667.9878,0.0000
401402080239,1,199411,39,1,1,39,0,4,49,93,21474836.47,1,2,2,-9,4,2,1343.9036,0.0000
401402080239,2,199411,39,1,2,40,0,4,49,93,21474836.47,1,2,2,-9,4,1,1306.0168,0.0000
401402080239,3,199411,-1,-1,2,0,0,4,49,93,21474836.47,3,-1,-1,-1,-1,-1,1127.4153,0.0000
240020409381,1,199411,39,1,1,44,0,4,49,93,21474836.47,1,2,2,-9,4,2,1343.9036,0.0000
240020409381,2,199411,39,1,2,39,0,4,49,93,21474836.47,1,2,2,-9,4,2,1306.0168,0.0000
240020409381,3,199411,-1,-1,1,10,0,4,49,93,21474836.47,3,-1,-1,-1,-1,-1,1196.5148,0.0000
240020409381,4,199411,-1,-1,1,6,0,4,49,93,21474836.47,3,-1,-1,-1,-1,-1,1196.5148,0.0000
541708649990,1,199411,40,1,1,70,0,1,49,93,21474836.47,1,1,-9,2,6,1,1799.4625,0.0000
541708649990,2,199411,39,1,2,73,0,1,49,93,21474836.47,1,1,-9,2,6,1,1773.0393,0.0000
846950701949,1,199411,44,1,1,68,0,1,49,93,21474836.47,1,1,-9,5,6,2,1932.0773,0.0000
846950701949,2,199411,39,1,2,64,0,1,49,93,21474836.47,1,1,-9,5,6,1,1959.9704,0.0000
404000918997,1,199411,32,6,1,66,0,2,49,93,21474836.47,1,2,2,-9,5,2,2210.0091,0.0000
404000918997,2,199411,33,6,2,68,0,2,49,93,21474836.47,1,2,2,-9,5,1,1815.5193,0.0000
004970490819,1,199411,40,1,1,39,0,1,49,93,21474836.47,1,2,2,-9,2,2,1968.2446,0.0000
004970490819,2,199411,36,1,2,45,0,1,49,93,21474836.47,1,2,2,-9,2,1,1792.0709,0.0000
